,STOCKS,CLOSE,RSI,MA50,BOLLINGER_HIGH,BOLLINGER_LOW,RSI_BUY_LEVEL,RSI_SELL_LEVEL,RSI_BUY_LIKELIHOOD,BOLLINGER_BUY_LIKELIHOOD
232,MRPL.NS,144.83999633789062,24.574028232964608,186.13539916992187,191.01915166976676,147.1578457057215,36.5384,68.73972222222223,0.3274465156393108,0.01575076990774927
233,MSUMI.NS,62.40999984741211,27.28955026215759,68.62860023498536,71.3348088527888,60.46418978917899,38.27272727272727,62.81599999999999,0.2869713708224858,-0.032181197912642075
234,MTARTECH.NS,1507.5999755859375,25.93593176909191,1742.7100073242189,1879.7873094587032,1518.8727003069218,34.57184,65.45381818181819,0.24979602563554884,0.007421770579395126
235,MUTHOOTFIN.NS,1923.550048828125,44.433034541970734,1960.307001953125,2027.390598945714,1867.6744034956923,37.31210909090909,65.4371914893617,-0.19084757266633912,-0.029917230341568762
236,NATCOPHARM.NS,1291.9000244140625,32.09991914063818,1467.106005859375,1476.827419716285,1300.8425876079336,35.0326511627907,66.70044444444444,0.08371424727533809,0.006874439135879809
237,NAVA.NS,892.7000122070312,30.753766743705512,1032.259005126953,1163.9505148431108,878.2944985846237,42.49079411764706,67.6181095890411,0.27622518283476816,-0.016401689462500417
238,NBCC.NS,87.91000366210938,18.793383059083524,115.88573364257813,128.37951086912818,90.97249032105736,37.73478260869565,67.28076923076922,0.5019612739268107,0.03366387627886138
239,NCC.NS,277.6000061035156,29.101546606306968,310.027001953125,314.74209539720306,283.69791009596105,39.80341935483871,66.99169767441862,0.26886817569935145,0.02149435641024921
240,NELCO.NS,861.2000122070312,28.515225489471334,1080.2950024414063,1075.2077390072498,872.9072695376722,37.39797260273973,66.1416170212766,0.23751948287746633,0.01341179955671759
241,NEOGEN.NS,1866.3499755859375,41.15802278359175,1840.9040063476561,2217.1928075395435,1897.6372217573319,37.31086567164179,63.146210526315784,-0.10311090463049735,0.01648747495710503
