,STOCKS,CLOSE,RSI,MA50,BOLLINGER_HIGH,BOLLINGER_LOW,RSI_BUY_LEVEL,RSI_SELL_LEVEL,RSI_BUY_LIKELIHOOD,BOLLINGER_BUY_LIKELIHOOD
31,ASTRAMICRO.NS,729.0,40.24358492221003,739.6529956054687,998.3665424117198,771.7034404984365,46.31525,72.07872727272726,0.13109429567561368,0.055336594677943565
32,ASTRAZEN.NS,7142.2001953125,57.49088448861232,6040.734033203125,7677.845064523384,6090.434964773491,33.26775,71.32933333333331,-0.7281266237906779,-0.1726913162396974
33,ATL.NS,38.529998779296875,32.00041397818863,54.63979957580566,55.985439157542565,39.46856093401016,37.577333333333335,64.81775,0.1484117913763094,0.02377999431705976
34,AUROPHARMA.NS,1428.1500244140625,55.89491699620246,1224.475,1645.0377211690382,1208.3172715067433,34.253052631578946,74.13742857142857,-0.6318229384516583,-0.18193297248262696
35,AXISBANK.NS,1189.3499755859375,51.39295537746336,1140.1209985351563,1312.79730900553,1107.2876763460324,46.722833333333334,67.10275,-0.09995374233433385,-0.07411109235018727
36,BAJAJ-AUTO.NS,10206.099609375,50.72415746468962,8938.93603515625,12444.495374487089,8423.124840356662,44.540588235294116,76.09235294117647,-0.13882998573637204,-0.21167616565241845
37,BAJAJELEC.NS,844.3499755859375,30.882336490072333,984.6229968261719,1112.8594927404113,858.3755109216982,40.0608,62.976,0.2291133354782647,0.01633962660549396
38,BAJAJHLDNG.NS,10156.4501953125,56.35765171906886,8835.213974609374,11386.14104659651,8276.41891434099,48.7414,73.72559999999999,-0.15625837007285107,-0.22715516220594886
39,BAJFINANCE.NS,6910.14990234375,46.18225312713729,7045.68796875,7736.555597925913,6453.739323949087,39.76,66.81764705882352,-0.16152548106482115,-0.07072033056881862
40,BALKRISIND.NS,2907.550048828125,49.40440683091416,2737.4849951171873,3359.7209227759895,2767.0490479271357,41.5752,69.57942857142856,-0.1883143516065866,-0.05077647647996773
41,BALRAMCHIN.NS,607.25,65.43818707454454,447.57800231933595,699.852747123464,366.20725959040305,42.96666666666667,70.48571428571428,-0.5229989233796247,-0.6582139870170771
42,BANARISUG.NS,3512.10009765625,59.39328343476876,2831.7939892578124,3826.7097829048016,2812.210187798323,41.83436363636364,67.04171428571428,-0.41972479732289747,-0.24887539092725852
43,BASF.NS,7106.4501953125,61.73400090736318,4654.1090234375,8476.594134856126,4502.465923737623,41.286,74.44099999999999,-0.49527687127266334,-0.5783462475187902
44,BAYERCROP.NS,6323.0498046875,52.0676157470703,5892.670966796875,6873.155721914133,6070.1192292577425,35.802,63.39622222222222,-0.4543214274920479,-0.04166813959940717
45,BBOX.NS,450.0,54.7865806574852,338.14880310058595,627.0796838038116,286.7543280370087,37.26453333333333,72.68799999999999,-0.47020707779743753,-0.5692875608207829
46,BDL.NS,1033.6500244140625,39.785877529579906,1089.087001953125,1742.4389161264453,965.8460814321484,49.917,71.46000000000001,0.20295936194923764,-0.07020160280753536
47,BEL.NS,272.3500061035156,48.50874876911076,242.5940020751953,328.9434591343871,268.50654391737066,52.962111111111106,74.572,0.08408581622921862,-0.014314221657583646
48,BEML.NS,3735.64990234375,47.55432825181691,3599.2779931640625,5044.936004519228,3278.4089905979595,43.6135,72.60479999999998,-0.09035799125997478,-0.139470369028726
